sku_id,date,actual,forecast
SKU259,2025-11-16,133,144.75
SKU259,2025-11-23,93,154.71
SKU259,2025-11-30,162,144.8
SKU259,2025-12-07,193,137.96
SKU259,2025-12-14,117,137.02
SKU259,2025-12-21,102,143.45
SKU259,2025-12-28,178,135.91
SKU259,2026-01-04,58,135.64
SKU260,2025-10-19,119,154.55
SKU260,2025-10-26,159,139.49
SKU260,2025-11-02,91,139.91
SKU260,2025-11-09,132,139.55
SKU260,2025-11-16,134,144.42
SKU260,2025-11-23,127,144.37
SKU260,2025-11-30,125,137.39
SKU260,2025-12-07,163,153.95
SKU260,2025-12-14,174,138.31
SKU260,2025-12-21,165,133.98
SKU260,2025-12-28,143,143.81
SKU260,2026-01-04,74,134.57
SKU261,2025-10-19,168,145.21
SKU261,2025-10-26,147,151.0
SKU261,2025-11-02,171,136.5
SKU261,2025-11-09,158,134.65
SKU261,2025-11-16,145,145.24
SKU261,2025-11-23,117,138.9
SKU261,2025-11-30,177,140.56
SKU261,2025-12-07,171,142.31
SKU261,2025-12-14,128,143.45
SKU261,2025-12-21,141,143.68
SKU261,2025-12-28,128,137.8
SKU261,2026-01-04,49,123.31
SKU262,2025-10-19,154,136.2
SKU262,2025-10-26,168,142.78
SKU262,2025-11-02,122,148.68
SKU262,2025-11-09,136,143.03
SKU262,2025-11-16,141,144.34
SKU262,2025-11-23,157,133.75
SKU262,2025-11-30,123,125.19
SKU262,2025-12-07,146,143.91
SKU262,2025-12-14,139,138.38
SKU262,2025-12-21,114,127.86
SKU262,2025-12-28,164,139.98
SKU262,2026-01-04,64,137.29
SKU263,2025-10-19,160,136.76
SKU263,2025-10-26,162,135.84
SKU263,2025-11-02,168,143.08
SKU263,2025-11-09,150,148.02
SKU263,2025-11-16,176,138.36
SKU263,2025-11-23,116,128.05
SKU263,2025-11-30,143,137.01
SKU263,2025-12-07,126,130.72
SKU263,2025-12-14,123,126.74
SKU263,2025-12-21,169,143.11
SKU263,2025-12-28,109,143.99
SKU263,2026-01-04,84,138.03
SKU264,2025-10-19,119,145.41
SKU264,2025-10-26,185,136.27
SKU264,2025-11-02,123,129.85
SKU264,2025-11-09,116,138.57
SKU264,2025-11-16,121,130.23
SKU264,2025-11-23,111,141.72
SKU264,2025-11-30,94,140.2
SKU264,2025-12-07,116,135.92
SKU264,2025-12-14,147,141.65
SKU264,2025-12-21,126,157.14
SKU264,2025-12-28,187,157.23
SKU264,2026-01-04,65,139.0
SKU265,2025-10-19,144,128.25
SKU265,2025-10-26,149,137.93
SKU265,2025-11-02,190,136.07
SKU265,2025-11-09,139,151.13
SKU265,2025-11-16,157,142.0
SKU265,2025-11-23,97,132.21
SKU265,2025-11-30,114,142.87
SKU265,2025-12-07,162,156.42
SKU265,2025-12-14,126,155.48
SKU265,2025-12-21,111,139.46
SKU265,2025-12-28,162,147.6
SKU265,2026-01-04,66,125.57
SKU266,2025-10-19,124,133.68
SKU266,2025-10-26,157,146.53
SKU266,2025-11-02,134,143.44
SKU266,2025-11-09,154,140.56
SKU266,2025-11-16,133,135.17
SKU266,2025-11-23,172,140.26
SKU266,2025-11-30,93,125.34
SKU266,2025-12-07,140,146.84
SKU266,2025-12-14,165,146.72
SKU266,2025-12-21,129,138.23
SKU266,2025-12-28,161,157.46
SKU266,2026-01-04,74,141.95
SKU267,2025-10-19,146,127.46
SKU267,2025-10-26,111,151.92
SKU267,2025-11-02,116,135.06
SKU267,2025-11-09,101,144.42
SKU267,2025-11-16,155,140.84
SKU267,2025-11-23,132,135.66
SKU267,2025-11-30,162,138.21
SKU267,2025-12-07,152,132.55
SKU267,2025-12-14,137,135.79
SKU267,2025-12-21,204,131.6
SKU267,2025-12-28,107,138.63
SKU267,2026-01-04,65,142.08
SKU268,2025-10-19,137,145.49
SKU268,2025-10-26,179,143.58
SKU268,2025-11-02,146,149.62
SKU268,2025-11-09,135,147.91
SKU268,2025-11-16,157,144.64
SKU268,2025-11-23,149,138.19
SKU268,2025-11-30,90,143.77
SKU268,2025-12-07,144,145.28
SKU268,2025-12-14,140,129.32
SKU268,2025-12-21,154,129.23
SKU268,2025-12-28,99,151.83
SKU268,2026-01-04,61,136.36
SKU269,2025-10-19,165,145.89
SKU269,2025-10-26,129,140.35
SKU269,2025-11-02,174,139.34
SKU269,2025-11-09,106,146.7
SKU269,2025-11-16,144,128.37
SKU269,2025-11-23,153,148.87
SKU269,2025-11-30,157,138.48
SKU269,2025-12-07,120,141.56
SKU269,2025-12-14,115,148.01
SKU269,2025-12-21,159,151.45
SKU269,2025-12-28,161,135.24
SKU269,2026-01-04,77,143.31
SKU270,2025-10-19,146,132.32
SKU270,2025-10-26,133,127.58
SKU270,2025-11-02,141,148.24
SKU270,2025-11-09,131,138.33
SKU270,2025-11-16,161,147.03
SKU270,2025-11-23,129,142.59
SKU270,2025-11-30,112,142.91
SKU270,2025-12-07,140,149.33
SKU270,2025-12-14,177,139.29
SKU270,2025-12-21,102,136.69
SKU270,2025-12-28,142,139.16
SKU270,2026-01-04,72,150.53
SKU271,2025-10-19,144,142.42
SKU271,2025-10-26,130,140.34
SKU271,2025-11-02,122,149.4
SKU271,2025-11-09,156,141.92
SKU271,2025-11-16,121,144.63
SKU271,2025-11-23,171,146.4
SKU271,2025-11-30,135,133.96
SKU271,2025-12-07,122,129.55
SKU271,2025-12-14,128,138.76
SKU271,2025-12-21,174,147.33
SKU271,2025-12-28,158,146.22
SKU271,2026-01-04,33,121.22
SKU272,2025-10-19,162,141.75
SKU272,2025-10-26,130,137.8
SKU272,2025-11-02,131,143.28
SKU272,2025-11-09,126,131.08
SKU272,2025-11-16,122,144.97
SKU272,2025-11-23,130,142.83
SKU272,2025-11-30,152,150.34
SKU272,2025-12-07,104,140.51
SKU272,2025-12-14,131,140.43
SKU272,2025-12-21,124,130.15
SKU272,2025-12-28,154,141.8
SKU272,2026-01-04,68,131.75
SKU273,2025-10-19,138,141.2
SKU273,2025-10-26,136,146.088
SKU273,2025-11-02,110,140.28
SKU273,2025-11-09,167,152.01
SKU273,2025-11-16,136,141.6
SKU273,2025-11-23,142,133.56
SKU273,2025-11-30,151,158.16
SKU273,2025-12-07,157,130.43
SKU273,2025-12-14,110,144.69
SKU273,2025-12-21,120,146.36
SKU273,2025-12-28,148,147.56
SKU273,2026-01-04,78,134.2
SKU274,2025-10-19,117,141.79
SKU274,2025-10-26,152,145.92
SKU274,2025-11-02,158,136.86
SKU274,2025-11-09,122,138.48
SKU274,2025-11-16,114,147.27
SKU274,2025-11-23,168,150.69
SKU274,2025-11-30,136,145.19
SKU274,2025-12-07,133,133.54
SKU274,2025-12-14,179,133.27
SKU274,2025-12-21,105,139.91
SKU274,2025-12-28,185,139.89
SKU274,2026-01-04,50,144.62
SKU275,2025-10-19,117,142.8
SKU275,2025-10-26,102,148.69
SKU275,2025-11-02,102,142.14
SKU275,2025-11-09,146,153.76
SKU275,2025-11-16,138,145.45
SKU275,2025-11-23,161,144.05
SKU275,2025-11-30,157,136.8
SKU275,2025-12-07,192,148.02
SKU275,2025-12-14,166,142.42
SKU275,2025-12-21,109,144.63
SKU275,2025-12-28,142,137.81
SKU275,2026-01-04,61,140.53
SKU276,2025-10-19,85,135.4
SKU276,2025-10-26,160,144.42
SKU276,2025-11-02,157,141.34
SKU276,2025-11-09,141,136.14
SKU276,2025-11-16,154,138.91
SKU276,2025-11-23,117,141.7
SKU276,2025-11-30,134,139.88
SKU276,2025-12-07,115,149.5
SKU276,2025-12-14,87,139.33
SKU276,2025-12-21,122,145.84
SKU276,2025-12-28,109,133.55
SKU276,2026-01-04,72,138.36
SKU277,2025-10-19,142,141.45
SKU277,2025-10-26,150,142.53
SKU277,2025-11-02,118,128.27
SKU277,2025-11-09,114,140.06
SKU277,2025-11-16,98,146.14
SKU277,2025-11-23,163,127.99
SKU277,2025-11-30,139,140.71
SKU277,2025-12-07,173,137.74
SKU277,2025-12-14,138,140.09
SKU277,2025-12-21,141,139.41
SKU277,2025-12-28,152,134.19
SKU277,2026-01-04,40,138.0
SKU278,2025-10-19,132,138.04
SKU278,2025-10-26,126,138.36
SKU278,2025-11-02,155,144.88
SKU278,2025-11-09,131,120.06
SKU278,2025-11-16,145,146.89
SKU278,2025-11-23,128,140.13
SKU278,2025-11-30,118,137.56
SKU278,2025-12-07,129,143.0
SKU278,2025-12-14,133,129.65
SKU278,2025-12-21,174,132.68
SKU278,2025-12-28,159,137.23
SKU278,2026-01-04,67,134.78
SKU279,2025-10-19,175,139.55
SKU279,2025-10-26,128,149.09
SKU279,2025-11-02,191,137.8
SKU279,2025-11-09,141,135.19
SKU279,2025-11-16,123,136.93
SKU279,2025-11-23,151,136.85
SKU279,2025-11-30,166,145.97
SKU279,2025-12-07,135,145.89
SKU279,2025-12-14,137,131.65
SKU279,2025-12-21,149,128.14
SKU279,2025-12-28,148,144.33
SKU279,2026-01-04,74,142.01
SKU280,2025-10-19,142,138.95
SKU280,2025-10-26,164,139.58
SKU280,2025-11-02,143,138.91
SKU280,2025-11-09,150,128.4
SKU280,2025-11-16,109,150.54
SKU280,2025-11-23,148,153.05
SKU280,2025-11-30,86,148.18
SKU280,2025-12-07,161,145.18
SKU280,2025-12-14,111,136.09
SKU280,2025-12-21,130,135.95
SKU280,2025-12-28,128,135.38
SKU280,2026-01-04,61,136.63
SKU281,2025-10-19,158,136.16
SKU281,2025-10-26,143,139.63
SKU281,2025-11-02,176,150.53
SKU281,2025-11-09,123,135.66
SKU281,2025-11-16,94,145.18
SKU281,2025-11-23,143,143.95
SKU281,2025-11-30,142,136.32
SKU281,2025-12-07,160,134.26
SKU281,2025-12-14,115,119.66
SKU281,2025-12-21,131,152.27
SKU281,2025-12-28,128,134.47
SKU281,2026-01-04,61,141.74
SKU282,2025-10-19,159,133.04
SKU282,2025-10-26,132,136.9
SKU282,2025-11-02,155,137.9
SKU282,2025-11-09,119,140.67
SKU282,2025-11-16,184,142.38
SKU282,2025-11-23,116,157.34
SKU282,2025-11-30,139,132.95
SKU282,2025-12-07,131,138.02
SKU282,2025-12-14,143,140.33
SKU282,2025-12-21,134,146.75
SKU282,2025-12-28,124,139.49571428571429
SKU282,2026-01-04,39,134.42
SKU283,2025-10-19,131,138.87
SKU283,2025-10-26,104,137.24
SKU283,2025-11-02,149,133.77
SKU283,2025-11-09,142,143.3
SKU283,2025-11-16,152,145.74
SKU283,2025-11-23,129,128.05
SKU283,2025-11-30,128,128.07
SKU283,2025-12-07,176,141.47
SKU283,2025-12-14,129,137.01
SKU283,2025-12-21,161,141.35
SKU283,2025-12-28,162,144.78
SKU283,2026-01-04,73,138.82
SKU284,2025-10-19,193,127.69
SKU284,2025-10-26,157,138.99
SKU284,2025-11-02,147,129.03
SKU284,2025-11-09,154,150.68
SKU284,2025-11-16,118,143.62
SKU284,2025-11-23,169,127.56
SKU284,2025-11-30,138,142.53
SKU284,2025-12-07,117,137.77
SKU284,2025-12-14,118,147.21
SKU284,2025-12-21,103,133.16
SKU284,2025-12-28,158,138.54
SKU284,2026-01-04,68,143.66
SKU285,2025-10-19,113,143.94
SKU285,2025-10-26,136,136.05
SKU285,2025-11-02,163,150.12
SKU285,2025-11-09,165,133.05
SKU285,2025-11-16,147,144.59
SKU285,2025-11-23,162,139.58
SKU285,2025-11-30,185,137.46
SKU285,2025-12-07,135,147.57
SKU285,2025-12-14,118,138.25
SKU285,2025-12-21,158,141.75
SKU285,2025-12-28,152,127.22
SKU285,2026-01-04,69,141.15
SKU286,2025-10-19,151,133.07
SKU286,2025-10-26,173,130.46
SKU286,2025-11-02,95,135.98
SKU286,2025-11-09,140,138.95
SKU286,2025-11-16,141,132.9
SKU286,2025-11-23,120,151.56
SKU286,2025-11-30,95,146.49
SKU286,2025-12-07,189,143.39
SKU286,2025-12-14,154,135.51
SKU286,2025-12-21,156,140.36
SKU286,2025-12-28,169,150.48
SKU286,2026-01-04,56,134.37
SKU287,2025-10-19,130,138.53
SKU287,2025-10-26,128,131.92
SKU287,2025-11-02,150,134.54
SKU287,2025-11-09,132,132.15
SKU287,2025-11-16,105,147.24
SKU287,2025-11-23,125,141.82
SKU287,2025-11-30,144,143.52
SKU287,2025-12-07,140,135.85
SKU287,2025-12-14,180,136.25
SKU287,2025-12-21,148,140.27
SKU287,2025-12-28,179,147.11
SKU287,2026-01-04,73,135.94
SKU288,2025-10-19,155,130.45666666666665
SKU288,2025-10-26,115,146.84
SKU288,2025-11-02,167,137.53
SKU288,2025-11-09,74,138.21
SKU288,2025-11-16,173,139.76
SKU288,2025-11-23,152,147.54
SKU288,2025-11-30,191,128.96
SKU288,2025-12-07,176,140.42
SKU288,2025-12-14,162,147.02
SKU288,2025-12-21,186,154.38
SKU288,2025-12-28,146,138.28
SKU288,2026-01-04,70,137.46
SKU289,2025-10-19,175,141.89
SKU289,2025-10-26,164,136.32
SKU289,2025-11-02,115,141.96
SKU289,2025-11-09,153,145.48
SKU289,2025-11-16,131,135.72
SKU289,2025-11-23,134,141.94
SKU289,2025-11-30,168,143.61
SKU289,2025-12-07,118,135.7
SKU289,2025-12-14,123,134.51
SKU289,2025-12-21,169,142.35
SKU289,2025-12-28,144,141.53
SKU289,2026-01-04,53,137.51
SKU290,2025-10-19,136,136.45
SKU290,2025-10-26,122,141.19
SKU290,2025-11-02,127,133.22
SKU290,2025-11-09,109,136.77
SKU290,2025-11-16,125,133.42
SKU290,2025-11-23,110,141.07
SKU290,2025-11-30,111,138.83
SKU290,2025-12-07,121,140.91
SKU290,2025-12-14,179,140.93
SKU290,2025-12-21,117,143.34
SKU290,2025-12-28,131,133.98
SKU290,2026-01-04,65,135.94
SKU291,2025-10-19,138,125.37
SKU291,2025-10-26,134,145.25
SKU291,2025-11-02,107,132.03
SKU291,2025-11-09,155,136.44
SKU291,2025-11-16,164,134.34
SKU291,2025-11-23,114,130.37
SKU291,2025-11-30,148,138.48
SKU291,2025-12-07,160,140.87
SKU291,2025-12-14,167,136.44
SKU291,2025-12-21,152,136.42
SKU291,2025-12-28,121,133.28
SKU291,2026-01-04,38,148.46
SKU292,2025-10-19,113,138.48
SKU292,2025-10-26,160,131.35
SKU292,2025-11-02,139,135.67
SKU292,2025-11-09,56,141.86
SKU292,2025-11-16,135,140.31
SKU292,2025-11-23,138,133.6
SKU292,2025-11-30,64,153.09
SKU292,2025-12-07,150,149.13
SKU292,2025-12-14,104,140.22
SKU292,2025-12-21,148,139.04
SKU292,2025-12-28,123,136.34
SKU292,2026-01-04,70,130.15
SKU293,2025-10-19,131,142.72
SKU293,2025-10-26,166,138.73
SKU293,2025-11-02,139,135.92
SKU293,2025-11-09,117,135.8
SKU293,2025-11-16,155,139.26
SKU293,2025-11-23,143,138.84
SKU293,2025-11-30,114,143.42
SKU293,2025-12-07,133,128.77
SKU293,2025-12-14,142,142.89
SKU293,2025-12-21,140,141.58
SKU293,2025-12-28,188,144.33
SKU293,2026-01-04,62,141.33
SKU294,2025-10-19,111,137.7433333333333
SKU294,2025-10-26,133,138.66
SKU294,2025-11-02,109,142.16
SKU294,2025-11-09,179,134.0
SKU294,2025-11-16,192,135.48
SKU294,2025-11-23,191,135.53
SKU294,2025-11-30,144,134.1
SKU294,2025-12-07,133,126.76
SKU294,2025-12-14,106,135.32
SKU294,2025-12-21,123,132.86
SKU294,2025-12-28,167,140.68
SKU294,2026-01-04,54,149.9
SKU295,2025-10-19,185,126.65
SKU295,2025-10-26,117,140.84
SKU295,2025-11-02,142,141.47
SKU295,2025-11-09,161,141.45
SKU295,2025-11-16,147,139.94
SKU295,2025-11-23,129,138.44
SKU295,2025-11-30,144,124.08
SKU295,2025-12-07,143,135.92
SKU295,2025-12-14,125,147.13
SKU295,2025-12-21,145,150.18
SKU295,2025-12-28,165,128.92
SKU295,2026-01-04,76,145.26
SKU296,2025-10-19,153,142.26
SKU296,2025-10-26,140,137.85
SKU296,2025-11-02,174,127.49
SKU296,2025-11-09,162,135.09
SKU296,2025-11-16,137,144.23
SKU296,2025-11-23,102,142.1
SKU296,2025-11-30,113,140.02
SKU296,2025-12-07,140,141.615
SKU296,2025-12-14,164,139.71
SKU296,2025-12-21,189,139.02
SKU296,2025-12-28,144,146.65
SKU296,2026-01-04,83,137.86
SKU297,2025-10-19,137,126.73
SKU297,2025-10-26,138,138.44
SKU297,2025-11-02,122,142.69
SKU297,2025-11-09,183,137.66
SKU297,2025-11-16,149,143.05
SKU297,2025-11-23,84,140.64
SKU297,2025-11-30,128,132.23
SKU297,2025-12-07,151,138.97
SKU297,2025-12-14,137,135.58
SKU297,2025-12-21,162,134.98
SKU297,2025-12-28,194,149.06
SKU297,2026-01-04,55,143.09
SKU298,2025-10-19,149,145.04
SKU298,2025-10-26,130,140.03
SKU298,2025-11-02,119,138.78
SKU298,2025-11-09,185,136.9
SKU298,2025-11-16,111,128.57
SKU298,2025-11-23,158,138.07
SKU298,2025-11-30,157,129.37
SKU298,2025-12-07,103,130.08
SKU298,2025-12-14,138,138.89
SKU298,2025-12-21,141,143.75
SKU298,2025-12-28,111,129.75
SKU298,2026-01-04,28,132.81
SKU299,2025-10-19,134,158.21
SKU299,2025-10-26,130,144.43
SKU299,2025-11-02,169,131.87
SKU299,2025-11-09,125,143.37
SKU299,2025-11-16,99,143.83
SKU299,2025-11-23,147,144.47
SKU299,2025-11-30,175,139.12
SKU299,2025-12-07,132,142.93
SKU299,2025-12-14,155,145.39
SKU299,2025-12-21,126,124.98
SKU299,2025-12-28,140,142.489
SKU299,2026-01-04,59,128.61
SKU300,2025-10-19,158,132.06
SKU300,2025-10-26,122,135.54
SKU300,2025-11-02,163,140.88
SKU300,2025-11-09,117,137.38
SKU300,2025-11-16,164,139.4
SKU300,2025-11-23,147,149.57
SKU300,2025-11-30,150,143.83
SKU300,2025-12-07,178,149.25
SKU300,2025-12-14,89,128.64
SKU300,2025-12-21,106,128.95
SKU300,2025-12-28,131,140.31
SKU300,2026-01-04,49,118.1
SKU301,2025-10-19,137,138.03
SKU301,2025-10-26,159,136.99
SKU301,2025-11-02,148,129.42
SKU301,2025-11-09,170,139.08
SKU301,2025-11-16,150,143.39
SKU301,2025-11-23,151,133.05
SKU301,2025-11-30,128,137.83
SKU301,2025-12-07,164,128.9
SKU301,2025-12-14,154,153.68
SKU301,2025-12-21,131,148.44
SKU301,2025-12-28,117,145.49
SKU301,2026-01-04,71,141.9
SKU302,2025-10-19,137,141.51
SKU302,2025-10-26,127,139.54
SKU302,2025-11-02,164,132.41
SKU302,2025-11-09,146,144.51
SKU302,2025-11-16,124,148.11
SKU302,2025-11-23,170,135.06
SKU302,2025-11-30,151,155.23
SKU302,2025-12-07,150,139.85
SKU302,2025-12-14,185,143.1
SKU302,2025-12-21,125,126.03
SKU302,2025-12-28,137,147.46
SKU302,2026-01-04,54,134.57
SKU303,2025-10-19,139,134.43
SKU303,2025-10-26,132,133.77
SKU303,2025-11-02,137,134.18
SKU303,2025-11-09,143,140.01
SKU303,2025-11-16,93,126.49
SKU303,2025-11-23,167,144.34
SKU303,2025-11-30,132,142.17
SKU303,2025-12-07,137,142.02
SKU303,2025-12-14,186,135.33
SKU303,2025-12-21,141,135.34
SKU303,2025-12-28,140,134.02
SKU303,2026-01-04,82,133.64
SKU304,2025-10-19,121,139.1
SKU304,2025-10-26,100,127.27
SKU304,2025-11-02,202,154.91
SKU304,2025-11-09,137,124.0
SKU304,2025-11-16,145,137.15
SKU304,2025-11-23,159,128.8
SKU304,2025-11-30,164,145.47
SKU304,2025-12-07,158,164.26
SKU304,2025-12-14,106,139.11
SKU304,2025-12-21,156,123.97
SKU304,2025-12-28,101,145.23
SKU304,2026-01-04,57,125.73
SKU305,2025-10-19,138,133.38
SKU305,2025-10-26,167,135.47
SKU305,2025-11-02,141,134.08
SKU305,2025-11-09,141,132.57
SKU305,2025-11-16,137,144.62
SKU305,2025-11-23,148,138.0
SKU305,2025-11-30,166,128.55
SKU305,2025-12-07,153,147.58
SKU305,2025-12-14,124,135.84
SKU305,2025-12-21,149,142.92
SKU305,2025-12-28,126,136.61
SKU305,2026-01-04,49,128.07
SKU306,2025-10-19,162,139.69
SKU306,2025-10-26,177,137.4
SKU306,2025-11-02,133,135.31
SKU306,2025-11-09,160,146.6
SKU306,2025-11-16,119,145.22
SKU306,2025-11-23,152,142.33
SKU306,2025-11-30,113,144.99
SKU306,2025-12-07,103,131.08
SKU306,2025-12-14,137,144.71
SKU306,2025-12-21,135,138.37
SKU306,2025-12-28,152,127.16
SKU306,2026-01-04,63,136.89
SKU307,2025-10-19,125,141.69
SKU307,2025-10-26,153,142.85
SKU307,2025-11-02,160,145.5
SKU307,2025-11-09,114,162.17
SKU307,2025-11-16,148,153.14
SKU307,2025-11-23,141,140.06
SKU307,2025-11-30,157,132.45
SKU307,2025-12-07,149,137.41
SKU307,2025-12-14,159,153.57
SKU307,2025-12-21,134,136.15
SKU307,2025-12-28,141,134.24
SKU307,2026-01-04,50,141.445
SKU308,2025-10-19,138,142.02
SKU308,2025-10-26,147,140.41
SKU308,2025-11-02,166,150.79
SKU308,2025-11-09,169,142.07
SKU308,2025-11-16,123,134.63
SKU308,2025-11-23,150,132.83
SKU308,2025-11-30,142,142.34
SKU308,2025-12-07,144,132.63
SKU308,2025-12-14,130,140.11
SKU308,2025-12-21,132,148.51
SKU308,2025-12-28,175,129.35
SKU308,2026-01-04,85,139.27
SKU309,2025-10-19,108,140.82
SKU309,2025-10-26,154,141.52
SKU309,2025-11-02,136,143.06
SKU309,2025-11-09,128,148.73
SKU309,2025-11-16,140,136.7
SKU309,2025-11-23,167,125.08
SKU309,2025-11-30,138,138.78
SKU309,2025-12-07,154,147.19
SKU309,2025-12-14,143,146.49
SKU309,2025-12-21,148,131.53
SKU309,2025-12-28,172,150.05
SKU309,2026-01-04,64,143.11
SKU310,2025-10-19,156,141.56
SKU310,2025-10-26,127,134.67
SKU310,2025-11-02,125,144.96
SKU310,2025-11-09,185,136.58
SKU310,2025-11-16,118,125.13
SKU310,2025-11-23,159,134.12
SKU310,2025-11-30,178,135.5
SKU310,2025-12-07,107,144.45
SKU310,2025-12-14,100,143.93
SKU310,2025-12-21,141,143.42
SKU310,2025-12-28,124,134.9
SKU310,2026-01-04,66,140.63
SKU311,2025-10-19,147,132.55
SKU311,2025-10-26,142,144.2
SKU311,2025-11-02,145,149.08
SKU311,2025-11-09,114,148.05
SKU311,2025-11-16,138,144.14
SKU311,2025-11-23,133,143.11
SKU311,2025-11-30,165,120.64
SKU311,2025-12-07,155,132.19
SKU311,2025-12-14,162,136.92
SKU311,2025-12-21,143,144.28
SKU311,2025-12-28,134,142.36
SKU311,2026-01-04,69,129.64
SKU312,2025-10-19,141,124.47
SKU312,2025-10-26,135,147.37
SKU312,2025-11-02,127,132.14
SKU312,2025-11-09,137,154.06
SKU312,2025-11-16,108,155.02
SKU312,2025-11-23,153,142.32
SKU312,2025-11-30,137,155.52
SKU312,2025-12-07,164,145.18
SKU312,2025-12-14,135,132.48
SKU312,2025-12-21,134,139.08
SKU312,2025-12-28,145,152.69
SKU312,2026-01-04,73,144.18
SKU313,2025-10-19,110,135.65
SKU313,2025-10-26,153,131.58
SKU313,2025-11-02,110,140.24
SKU313,2025-11-09,96,146.12
SKU313,2025-11-16,127,138.99
SKU313,2025-11-23,145,140.94
SKU313,2025-11-30,156,141.38
SKU313,2025-12-07,103,140.15
SKU313,2025-12-14,161,141.11
SKU313,2025-12-21,159,149.21
SKU313,2025-12-28,139,140.11
SKU313,2026-01-04,33,147.17
SKU314,2025-10-19,145,140.49
SKU314,2025-10-26,172,138.43
SKU314,2025-11-02,125,145.9
SKU314,2025-11-09,163,146.94
SKU314,2025-11-16,164,127.93
SKU314,2025-11-23,185,147.47
SKU314,2025-11-30,170,137.54
SKU314,2025-12-07,159,149.39
SKU314,2025-12-14,96,145.06
SKU314,2025-12-21,107,135.93
SKU314,2025-12-28,148,146.56
SKU314,2026-01-04,44,135.26
SKU315,2025-10-19,146,144.53
SKU315,2025-10-26,162,147.7
SKU315,2025-11-02,115,133.55
SKU315,2025-11-09,128,130.65
SKU315,2025-11-16,113,154.0
SKU315,2025-11-23,134,139.09
SKU315,2025-11-30,138,140.25
SKU315,2025-12-07,170,130.79
SKU315,2025-12-14,104,142.39
SKU315,2025-12-21,173,135.54
SKU315,2025-12-28,167,146.83
SKU315,2026-01-04,57,144.23
SKU316,2025-10-19,146,141.15
SKU316,2025-10-26,169,137.78
SKU316,2025-11-02,129,135.8
SKU316,2025-11-09,144,149.96
SKU316,2025-11-16,159,142.43
SKU316,2025-11-23,172,140.38
SKU316,2025-11-30,99,137.36
SKU316,2025-12-07,149,138.76
SKU316,2025-12-14,132,136.55
SKU316,2025-12-21,128,142.55
SKU316,2025-12-28,142,140.02
SKU316,2026-01-04,69,134.74
SKU317,2025-10-19,134,158.66
SKU317,2025-10-26,145,136.01
SKU317,2025-11-02,163,134.44
SKU317,2025-11-09,150,135.27
SKU317,2025-11-16,155,142.85
SKU317,2025-11-23,142,138.41
SKU317,2025-11-30,168,133.39
SKU317,2025-12-07,118,134.35
SKU317,2025-12-14,177,134.3
SKU317,2025-12-21,195,148.72
SKU317,2025-12-28,113,134.48
SKU317,2026-01-04,49,136.76
SKU318,2025-10-19,112,133.12
SKU318,2025-10-26,158,134.01
SKU318,2025-11-02,147,135.38
SKU318,2025-11-09,165,138.13
SKU318,2025-11-16,157,140.84
SKU318,2025-11-23,163,128.96
SKU318,2025-11-30,141,151.35
SKU318,2025-12-07,151,139.92
SKU318,2025-12-14,147,155.75
SKU318,2025-12-21,133,144.82
SKU318,2025-12-28,149,140.435
SKU318,2026-01-04,71,150.26
SKU319,2025-10-19,201,147.84
SKU319,2025-10-26,125,144.64
SKU319,2025-11-02,182,149.95
SKU319,2025-11-09,147,129.97
SKU319,2025-11-16,134,143.59
SKU319,2025-11-23,135,143.8
SKU319,2025-11-30,184,136.76
SKU319,2025-12-07,152,138.42
SKU319,2025-12-14,123,127.89
SKU319,2025-12-21,128,137.91
SKU319,2025-12-28,170,138.63
SKU319,2026-01-04,46,141.04
SKU320,2025-10-19,160,135.92
SKU320,2025-10-26,144,138.3
SKU320,2025-11-02,162,145.28
SKU320,2025-11-09,109,143.71
SKU320,2025-11-16,96,136.79
SKU320,2025-11-23,128,140.38
SKU320,2025-11-30,192,145.98
SKU320,2025-12-07,105,127.07
SKU320,2025-12-14,123,139.0
SKU320,2025-12-21,217,146.52
SKU320,2025-12-28,135,147.2
SKU320,2026-01-04,54,126.31
SKU321,2025-10-19,114,143.99
SKU321,2025-10-26,132,135.79
SKU321,2025-11-02,114,143.46
SKU321,2025-11-09,167,142.42
SKU321,2025-11-16,120,158.66
SKU321,2025-11-23,150,127.0
SKU321,2025-11-30,169,143.05
SKU321,2025-12-07,139,146.59
SKU321,2025-12-14,110,143.6
SKU321,2025-12-21,138,147.59
SKU321,2025-12-28,142,141.02
SKU321,2026-01-04,54,142.45
SKU322,2025-10-19,145,142.3
SKU322,2025-10-26,162,140.18
SKU322,2025-11-02,129,133.19
SKU322,2025-11-09,151,133.74
SKU322,2025-11-16,104,133.31
SKU322,2025-11-23,128,142.45
SKU322,2025-11-30,132,139.87
SKU322,2025-12-07,101,133.3
SKU322,2025-12-14,167,143.21
SKU322,2025-12-21,124,141.83
SKU322,2025-12-28,148,138.12
SKU322,2026-01-04,43,144.37
SKU323,2025-10-19,156,141.87
SKU323,2025-10-26,94,131.17
SKU323,2025-11-02,188,142.65
SKU323,2025-11-09,123,131.29
SKU323,2025-11-16,126,136.36
SKU323,2025-11-23,130,142.7
SKU323,2025-11-30,125,143.83
SKU323,2025-12-07,174,144.09
SKU323,2025-12-14,148,126.15
SKU323,2025-12-21,126,152.59
SKU323,2025-12-28,160,136.45
SKU323,2026-01-04,77,155.4
