date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point,safety_stock,forecast_week_1,forecast_week_2,forecast_week_3,forecast_week_4,forecast_4_weeks,avg_weekly_forecast,lead_time_weeks,lead_time_demand,available_inventory,stockout_gap,stockout_risk,overstock_threshold,overstock_risk,cv,action,category,subcategory,unit_cost,list_price,stock_ratio,sales_at_risk
2025-12-31,SKU241,288,15,10,109,28,139.515,124.795,131.29,138.8,534.4000000000001,133.60000000000002,1.4285714285714286,190.8571428571429,303,-112.14285714285712,LOW,801.6000000000001,LOW,0.321398591306006,HEALTHY,Storage,Storage Box,2541,4065,0.5389221556886227,0.0
2025-12-31,SKU240,227,108,7,90,18,140.835,136.735,122.88,149.97,550.4200000000001,137.60500000000002,1.0,137.60500000000002,335,-197.395,LOW,825.6300000000001,LOW,0.2461897235409909,HEALTHY,Storage,Shelf,7383,11812,0.4124123396678899,0.0
2025-12-31,SKU239,36,140,10,112,36,142.215,133.595,135.72,152.44,563.97,140.9925,1.4285714285714286,201.41785714285717,176,25.417857142857144,HIGH,845.955,LOW,0.3073427522045526,REORDER NOW,Storage,Shelf,5092,8147,0.06383318261609659,207079.28214285715
2025-12-31,SKU238,461,0,5,34,34,139.79,136.22,141.705,148.99,566.705,141.67625,0.7142857142857143,101.19732142857144,461,-359.80267857142854,LOW,850.0575000000001,LOW,0.25572739681287,HEALTHY,Storage,Storage Box,6150,9840,0.8134743826152936,0.0
2025-12-31,SKU237,353,142,3,46,32,143.525,133.33,142.09,160.49,579.4350000000001,144.85875,0.4285714285714285,62.08232142857143,495,-432.91767857142855,LOW,869.1525000000001,LOW,0.2623683588759025,HEALTHY,Storage,Organizer,1367,2187,0.6092141482651203,0.0
2025-12-31,SKU236,444,54,14,76,58,134.365,141.34,141.76,144.93,562.395,140.59875,2.0,281.1975,498,-216.8025,LOW,843.5925,LOW,0.2304365235213296,HEALTHY,Storage,Shelf,5037,8059,0.7894807030645721,0.0
2025-12-31,SKU235,472,86,5,35,20,138.47,140.94,145.98,132.125,557.515,139.37875,0.7142857142857143,99.55625,558,-458.44375,LOW,836.2725,LOW,0.2395294912509844,HEALTHY,Storage,Rack,583,932,0.8466139924486337,0.0
2025-12-31,SKU188,37,136,5,84,24,137.86,138.39,145.65,158.905,580.805,145.20125,0.7142857142857143,103.71517857142857,173,-69.28482142857143,LOW,871.2075,LOW,0.3120741909345679,HEALTHY,Home Decor,Cushion,2637,4219,0.06370468573789827,0.0
2025-12-31,SKU234,101,9,5,40,28,138.055,139.105,141.855,142.545,561.56,140.39,0.7142857142857143,100.27857142857142,110,-9.721428571428577,LOW,842.3399999999999,LOW,0.2547775404990309,HEALTHY,Storage,Organizer,3304,5286,0.1798561151079137,0.0
2025-12-31,SKU232,434,78,10,90,17,149.195,130.995,130.665,145.845,556.7,139.175,1.4285714285714286,198.82142857142856,512,-313.17857142857144,LOW,835.0500000000001,LOW,0.2373262274475346,HEALTHY,Storage,Organizer,3205,5128,0.7795940362852524,0.0
2025-12-31,SKU231,18,86,14,44,50,142.375,139.2,135.255,149.715,566.545,141.63625,2.0,283.2725,104,179.27249999999998,HIGH,849.8174999999999,LOW,0.2718284308011445,REORDER NOW,Storage,Rack,3165,5064,0.031771527416180535,907835.94
2025-12-31,SKU230,149,9,3,32,58,136.97,143.595,132.55,135.84,548.955,137.23875,0.4285714285714285,58.81660714285714,158,-99.18339285714283,LOW,823.4325000000001,LOW,0.3807669016204661,WATCH/VOLATILE,Storage,Shelf,3153,5044,0.27142479802533903,0.0
2025-12-31,SKU229,34,78,7,55,41,151.145,136.275,136.12,138.71,562.25,140.5625,1.0,140.5625,112,28.5625,HIGH,843.375,LOW,0.2373764070654361,REORDER NOW,Storage,Storage Box,1054,1686,0.06047132058692752,48156.375
2025-12-31,SKU228,161,4,5,46,43,133.92,136.785,133.545,142.915,547.165,136.79125,0.7142857142857143,97.70803571428571,165,-67.29196428571429,LOW,820.7475,LOW,0.2829687567270778,HEALTHY,Storage,Rack,849,1358,0.2942439666279824,0.0
2025-12-31,SKU227,194,147,5,40,11,147.575,134.04,134.54,147.575,563.73,140.9325,0.7142857142857143,100.66607142857144,341,-240.33392857142857,LOW,845.595,LOW,0.2664366971482798,HEALTHY,Storage,Rack,1919,3070,0.34413637734376384,0.0
2025-12-31,SKU226,400,12,3,113,19,140.055,119.425,147.97,140.125,547.575,136.89375,0.4285714285714285,58.66875,412,-353.33125,LOW,821.3625000000001,LOW,0.3060049605174042,HEALTHY,Storage,Storage Box,7422,11875,0.7304935396977582,0.0
2025-12-31,SKU225,419,123,10,75,32,148.625,130.12,138.18,147.325,564.25,141.0625,1.4285714285714286,201.51785714285717,542,-340.4821428571429,LOW,846.375,LOW,0.2786126938768821,HEALTHY,Storage,Shelf,6915,11064,0.7425786442179885,0.0
2025-12-31,SKU224,481,125,7,76,19,133.49,136.81,151.53,139.31,561.1400000000001,140.28500000000005,1.0,140.28500000000005,606,-465.715,LOW,841.7100000000002,LOW,0.2855548401857298,HEALTHY,Storage,Organizer,1607,2571,0.8571835905478132,0.0
2025-12-31,SKU223,355,22,10,78,24,141.76,130.105,143.94,130.61,546.415,136.60375,1.4285714285714286,195.1482142857143,377,-181.8517857142857,LOW,819.6225,LOW,0.2811549502035544,HEALTHY,Storage,Cabinet,669,1070,0.6496893386894577,0.0
2025-12-31,SKU222,131,6,5,61,18,135.195,137.93,145.695,132.365,551.185,137.79625,0.7142857142857143,98.42589285714286,137,-38.57410714285714,LOW,826.7774999999999,LOW,0.2599837030019329,HEALTHY,Storage,Storage Box,1920,3072,0.2376697479067827,0.0
2025-12-31,SKU221,236,99,7,38,35,140.555,135.28,140.71,140.5,557.0450000000001,139.26125000000002,1.0,139.26125000000002,335,-195.73875,LOW,835.5675000000001,LOW,0.2938943211663512,HEALTHY,Storage,Rack,2366,3785,0.4236641563967004,0.0
2025-12-31,SKU220,461,90,14,68,59,142.12,123.605,130.26,140.205,536.19,134.0475,2.0,268.095,551,-282.905,LOW,804.2850000000001,LOW,0.3129874566760038,HEALTHY,Storage,Cabinet,967,1547,0.8597698576996959,0.0
2025-12-31,SKU233,180,99,10,39,44,139.91,144.465,146.125,144.885,575.385,143.84625,1.4285714285714286,205.49464285714285,279,-73.50535714285715,LOW,863.0775,LOW,0.3322830961351845,HEALTHY,Storage,Cabinet,596,953,0.3128340154852838,0.0
2025-12-31,SKU249,375,126,3,43,25,131.155,134.485,130.4,143.65,539.6899999999999,134.9225,0.4285714285714285,57.82392857142856,501,-443.17607142857145,LOW,809.5349999999999,LOW,0.2913990913473078,HEALTHY,Storage,Cabinet,6003,9604,0.694843335989179,0.0
2025-12-31,SKU187,340,122,3,104,35,138.99,139.525,133.545,143.725,555.785,138.94625,0.4285714285714285,59.54839285714285,462,-402.45160714285714,LOW,833.6775,LOW,0.16237263559445,HEALTHY,Home Decor,Wall Clock,7742,12387,0.6117473483451334,0.0
2025-12-31,SKU185,176,134,3,120,46,147.195,137.41,148.405,137.23,570.24,142.56,0.4285714285714285,61.097142857142856,310,-248.9028571428572,LOW,855.36,LOW,0.2010372018666761,HEALTHY,Home Decor,Wall Clock,1555,2488,0.30864197530864196,0.0
2025-12-31,SKU152,277,110,5,89,12,135.03,125.405,136.845,141.965,539.245,134.81125,0.7142857142857143,96.29375,387,-290.70625,LOW,808.8675000000001,LOW,0.2729456514233501,HEALTHY,Home Decor,Cushion,5019,8030,0.5136811653330119,0.0
2025-12-31,SKU151,16,133,5,33,32,140.425,128.155,138.675,160.485,567.74,141.935,0.7142857142857143,101.38214285714288,149,-47.61785714285713,LOW,851.61,LOW,0.2613956513252543,HEALTHY,Home Decor,Wall Clock,7708,12332,0.028181914256525872,0.0
2025-12-31,SKU150,364,86,10,64,20,142.95,144.805,139.62,148.8,576.175,144.04375,1.4285714285714286,205.7767857142857,450,-244.2232142857143,LOW,864.2624999999999,LOW,0.2561282595924009,HEALTHY,Lighting,Desk Lamp,7076,11321,0.6317525057491215,0.0
2025-12-31,SKU149,198,91,7,46,51,137.7,138.14,128.535,148.36,552.735,138.18375,1.0,138.18375,289,-150.81625,LOW,829.1025,LOW,0.2974394540293698,HEALTHY,Lighting,Floor Lamp,688,1100,0.3582186762191647,0.0
2025-12-31,SKU148,348,123,7,97,54,135.62,138.845,136.21,150.795,561.47,140.3675,1.0,140.3675,471,-330.6325,LOW,842.205,LOW,0.3030748763998416,HEALTHY,Lighting,LED Strip,2479,3966,0.619801592248918,0.0
2025-12-31,SKU147,287,47,3,87,27,142.14,140.895,144.635,144.79,572.4599999999999,143.11499999999998,0.4285714285714285,61.33499999999999,334,-272.665,LOW,858.6899999999998,LOW,0.3069658325973447,HEALTHY,Lighting,LED Strip,3921,6273,0.5013450721447787,0.0
2025-12-31,SKU146,156,29,7,78,51,149.85,133.485,132.405,145.575,561.315,140.32875,1.0,140.32875,185,-44.67124999999999,LOW,841.9725000000001,LOW,0.2802701679007589,HEALTHY,Lighting,Wall Light,3260,5216,0.27791881563827797,0.0
2025-12-31,SKU145,361,97,5,64,41,144.935,132.57,138.44,161.94,577.885,144.47125,0.7142857142857143,103.19375,458,-354.80625,LOW,866.8275,LOW,0.3751002609565187,WATCH/VOLATILE,Lighting,LED Strip,5004,8006,0.6246917639322702,0.0
2025-12-31,SKU144,32,49,7,82,48,127.38,143.54,140.61,138.585,550.115,137.52875,1.0,137.52875,81,56.52875,HIGH,825.1725,LOW,0.2242122712762955,REORDER NOW,Lighting,Wall Light,7065,11304,0.05816965543568163,639000.99
2025-12-31,SKU143,34,76,3,101,40,131.27,128.345,138.08,145.725,543.4200000000001,135.85500000000002,0.4285714285714285,58.22357142857143,110,-51.77642857142857,LOW,815.1300000000001,LOW,0.2780604340625136,HEALTHY,Lighting,LED Strip,7742,12387,0.06256670715100658,0.0
2025-12-31,SKU142,262,132,3,112,46,142.56,143.59,134.98833333333332,144.12,565.2583333333333,141.31458333333333,0.4285714285714285,60.56339285714285,394,-333.4366071428572,LOW,847.8875,LOW,0.242469802886754,HEALTHY,Lighting,Desk Lamp,6303,10084,0.4635048871459952,0.0
2025-12-31,SKU141,131,102,14,65,27,146.88,134.965,140.845,123.525,546.215,136.55375,2.0,273.1075,233,40.107500000000016,HIGH,819.3225,LOW,0.2368240778811488,REORDER NOW,Lighting,LED Strip,1711,2737,0.23983230046776452,109774.22750000004
2025-12-31,SKU140,263,31,10,102,15,134.235,140.34,132.34,149.795,556.71,139.1775,1.4285714285714286,198.825,294,-95.17499999999998,LOW,835.065,LOW,0.2649187519261262,HEALTHY,Lighting,Floor Lamp,6634,10614,0.47241831474196616,0.0
2025-12-31,SKU139,206,138,5,62,13,139.8,133.55,140.875,140.985,555.21,138.8025,0.7142857142857143,99.14464285714288,344,-244.85535714285717,LOW,832.815,LOW,0.2652839520533683,HEALTHY,Lighting,Floor Lamp,3702,5923,0.37103078114587273,0.0
2025-12-31,SKU138,167,89,7,61,28,142.095,142.11,136.15,150.48,570.835,142.70875,1.0,142.70875,256,-113.29125,LOW,856.2525,LOW,0.295245410728361,HEALTHY,Lighting,Wall Light,3459,5534,0.2925538903536048,0.0
2025-12-31,SKU137,188,42,14,79,60,141.835,142.88,145.65,142.44,572.8050000000001,143.20125000000002,2.0,286.40250000000003,230,56.40250000000003,HIGH,859.2075000000001,LOW,0.2681740737463024,REORDER NOW,Lighting,LED Strip,3311,5297,0.3282094255462155,298764.04250000016
2025-12-31,SKU136,336,94,10,92,34,136.095,149.125,159.865,140.695,585.78,146.445,1.4285714285714286,209.20714285714288,430,-220.79285714285717,LOW,878.67,LOW,0.2092052963328414,HEALTHY,Lighting,LED Strip,2877,4603,0.5735941821161529,0.0
2025-12-31,SKU135,42,125,3,50,50,145.655,129.85,127.28,141.315,544.0999999999999,136.02499999999998,0.4285714285714285,58.29642857142856,167,-108.70357142857144,LOW,816.1499999999999,LOW,0.2362420531195907,HEALTHY,Lighting,Desk Lamp,398,636,0.07719169270354716,0.0
2025-12-31,SKU134,340,1,14,99,37,143.03,138.745,140.11,144.59,566.475,141.61875,2.0,283.2375,341,-57.76249999999999,LOW,849.7125000000001,LOW,0.3658986134949824,WATCH/VOLATILE,Lighting,Wall Light,6992,11187,0.600203009841564,0.0
2025-12-31,SKU133,114,91,7,104,46,138.345,147.12,138.41,150.815,574.69,143.6725,1.0,143.6725,205,-61.32749999999999,LOW,862.0350000000001,LOW,0.289133929843876,HEALTHY,Lighting,Desk Lamp,3838,6140,0.19836781569193823,0.0
2025-12-31,SKU132,114,20,3,68,54,142.225,145.915,140.975,148.895,578.01,144.5025,0.4285714285714285,61.92964285714285,134,-72.07035714285715,LOW,867.015,LOW,0.3243572620889338,HEALTHY,Lighting,Ceiling Light,5853,9364,0.1972284216536046,0.0
2025-12-31,SKU131,463,102,10,57,36,150.305,135.59,136.185,148.445,570.525,142.63125,1.4285714285714286,203.75892857142856,565,-361.2410714285714,LOW,855.7874999999999,LOW,0.3262727080775122,HEALTHY,Lighting,LED Strip,7680,12288,0.811533236930897,0.0
2025-12-31,SKU130,229,15,7,87,34,150.56,150.38,132.92,142.66,576.52,144.13,1.0,144.13,244,-99.87,LOW,864.78,LOW,0.2077795918493291,HEALTHY,Lighting,Floor Lamp,6377,10203,0.3972108513147853,0.0
2025-12-31,SKU129,112,34,7,58,52,130.14,140.43,142.92,132.595,546.085,136.52125,1.0,136.52125,146,-9.478749999999993,LOW,819.1275,LOW,0.2269753852225672,HEALTHY,Lighting,Floor Lamp,2655,4248,0.20509627622073484,0.0
2025-12-31,SKU128,401,24,7,74,37,144.665,132.8,113.835,143.115,534.415,133.60375,1.0,133.60375,425,-291.39625,LOW,801.6225,LOW,0.2702410749068744,HEALTHY,Lighting,Desk Lamp,3938,6300,0.7503531899366598,0.0
2025-12-31,SKU127,182,135,14,60,35,142.115,132.025,133.285,142.06,549.4849999999999,137.37124999999995,2.0,274.74249999999995,317,-42.25750000000005,LOW,824.2274999999998,LOW,0.3061012554644434,HEALTHY,Lighting,Ceiling Light,2989,4782,0.3312192325541189,0.0
2025-12-31,SKU126,464,78,5,52,33,144.125,143.335,146.355,134.63,568.445,142.11125,0.7142857142857143,101.50803571428573,542,-440.4919642857143,LOW,852.6675,LOW,0.2285198462717168,HEALTHY,Lighting,Wall Light,4192,6707,0.8162619074844532,0.0
2025-12-31,SKU153,11,69,7,53,47,151.465,139.44,136.25,152.905,580.06,145.015,1.0,145.015,80,65.01499999999999,HIGH,870.0899999999999,LOW,0.339679776574019,REORDER NOW,Home Decor,Mirror,5197,8315,0.018963555494259217,540599.7249999999
2025-12-31,SKU154,403,10,5,58,41,137.51,123.875,134.505,139.205,535.095,133.77375,0.7142857142857143,95.55267857142856,413,-317.4473214285714,LOW,802.6425,LOW,0.3682531849496919,WATCH/VOLATILE,Home Decor,Wall Clock,1761,2817,0.7531372933778113,0.0
2025-12-31,SKU155,276,142,3,56,51,142.415,137.395,147.585,147.63,575.025,143.75625,0.4285714285714285,61.60982142857142,418,-356.3901785714286,LOW,862.5374999999999,LOW,0.2980835533796204,HEALTHY,Home Decor,Vase,7200,11520,0.47997913134211556,0.0
2025-12-31,SKU156,174,14,3,95,58,135.82,144.01,126.675,153.37,559.875,139.96875,0.4285714285714285,59.98660714285714,188,-128.01339285714286,LOW,839.8125,LOW,0.2808903615157857,HEALTHY,Home Decor,Wall Clock,4562,7299,0.31078365706630945,0.0
2025-12-31,SKU184,416,80,7,50,32,130.545,137.905,134.74,153.42,556.61,139.1525,1.0,139.1525,496,-356.8475,LOW,834.915,LOW,0.27915801176417,HEALTHY,Home Decor,Wall Clock,1873,2996,0.7473814699699969,0.0
2025-12-31,SKU183,218,21,10,105,60,136.755,135.87,122.385,136.85,531.86,132.965,1.4285714285714286,189.95,239,-49.04999999999998,LOW,797.79,LOW,0.1967884193405806,HEALTHY,Home Decor,Mirror,1862,2979,0.40988229985334484,0.0
2025-12-31,SKU182,109,40,10,54,27,148.545,135.645,144.245,132.515,560.95,140.2375,1.4285714285714286,200.3392857142857,149,51.33928571428572,HIGH,841.4250000000001,LOW,0.2776177634624663,REORDER NOW,Home Decor,Cushion,6537,10459,0.1943132186469382,536957.5892857143
2025-12-31,SKU181,464,12,14,92,17,147.34,141.645,145.06,128.265,562.31,140.5775,2.0,281.155,476,-194.84500000000003,LOW,843.4649999999999,LOW,0.286572905291668,HEALTHY,Home Decor,Vase,4227,6763,0.8251676121712224,0.0
2025-12-31,SKU180,249,4,7,75,52,149.39,139.13,136.07,150.905,575.495,143.87375,1.0,143.87375,253,-109.12625,LOW,863.2425000000001,LOW,0.3807250617646724,WATCH/VOLATILE,Home Decor,Wall Clock,2195,3512,0.4326710049609467,0.0
2025-12-31,SKU179,63,149,10,79,55,147.135,138.185,138.315,145.965,569.6,142.4,1.4285714285714286,203.42857142857144,212,-8.571428571428555,LOW,854.4000000000001,LOW,0.1651214601611358,HEALTHY,Home Decor,Painting,7995,12792,0.11060393258426966,0.0
2025-12-31,SKU178,77,97,14,47,48,134.445,135.365,131.095,145.1,546.005,136.50125,2.0,273.0025,174,99.0025,HIGH,819.0074999999999,LOW,0.3083754690460094,REORDER NOW,Home Decor,Mirror,5129,8206,0.1410243495938682,812414.515
2025-12-31,SKU177,334,78,10,69,12,142.375,142.86,139.575,145.045,569.855,142.46375,1.4285714285714286,203.51964285714288,412,-208.48035714285717,LOW,854.7825,LOW,0.2871002187043902,HEALTHY,Home Decor,Wall Clock,3047,4875,0.5861140114590554,0.0
2025-12-31,SKU176,358,55,5,109,38,131.235,132.82,124.455,137.37,525.88,131.47,0.7142857142857143,93.90714285714286,413,-319.0928571428572,LOW,788.8199999999999,LOW,0.2979163621807633,HEALTHY,Home Decor,Mirror,1523,2436,0.6807636723206816,0.0
2025-12-31,SKU175,441,65,7,47,26,134.79,138.02,141.9,163.405,578.115,144.52875,1.0,144.52875,506,-361.47125,LOW,867.1725,LOW,0.3424441713359276,WATCH/VOLATILE,Home Decor,Wall Clock,1204,1926,0.7628240056044212,0.0
2025-12-31,SKU174,221,98,7,58,36,141.87,134.685,140.46,123.85,540.865,135.21625,1.0,135.21625,319,-183.78375,LOW,811.2975,LOW,0.2723871801733701,HEALTHY,Home Decor,Wall Clock,884,1414,0.4086047350078116,0.0
2025-12-31,SKU173,274,121,3,100,29,135.88,137.53,126.485,137.02,536.915,134.22875,0.4285714285714285,57.52660714285714,395,-337.47339285714287,LOW,805.3725,LOW,0.2115932964964594,HEALTHY,Home Decor,Cushion,1966,3145,0.5103228630230111,0.0
2025-12-31,SKU172,250,0,3,103,42,142.685,134.22,133.72,156.115,566.74,141.685,0.4285714285714285,60.722142857142856,250,-189.2778571428572,LOW,850.11,LOW,0.3229784958159803,HEALTHY,Home Decor,Vase,1213,1940,0.4411193845502347,0.0
2025-12-31,SKU186,131,85,5,68,38,140.0,142.69,138.435,148.89,570.015,142.50375,0.7142857142857143,101.78839285714284,216,-114.21160714285716,LOW,855.0225,LOW,0.2558026534819823,HEALTHY,Home Decor,Painting,6726,10761,0.2298185135478891,0.0
2025-12-31,SKU171,468,21,10,67,12,131.8,127.33,139.59,136.88,535.6,133.9,1.4285714285714286,191.2857142857143,489,-297.71428571428567,LOW,803.4000000000001,LOW,0.4023402541129121,WATCH/VOLATILE,Home Decor,Painting,930,1488,0.8737864077669902,0.0
2025-12-31,SKU169,161,106,5,105,26,145.54,139.905,144.81,124.7,554.955,138.73875,0.7142857142857143,99.09910714285716,267,-167.90089285714285,LOW,832.4325000000001,LOW,0.2775905270711464,HEALTHY,Home Decor,Wall Clock,1577,2523,0.2901136128154535,0.0
2025-12-31,SKU168,417,110,14,107,11,133.86,141.41,130.66,140.7,546.6299999999999,136.65749999999997,2.0,273.31499999999994,527,-253.6850000000001,LOW,819.9449999999998,LOW,0.2951516601232914,HEALTHY,Home Decor,Cushion,4805,7688,0.7628560452225456,0.0
2025-12-31,SKU167,21,47,10,35,18,123.705,125.69,126.63,135.77,511.795,127.94875,1.4285714285714286,182.78392857142856,68,114.78392857142856,HIGH,767.6924999999999,LOW,0.2900290675185751,REORDER NOW,Home Decor,Painting,2001,3201,0.04103205384968591,367423.3553571428
2025-12-31,SKU166,96,9,10,96,52,136.755,137.85,138.47,143.095,556.1700000000001,139.04250000000002,1.4285714285714286,198.6321428571429,105,93.6321428571429,HIGH,834.2550000000001,LOW,0.3412188559564875,REORDER NOW,Home Decor,Painting,3255,5208,0.1726090943416581,487636.2000000002
2025-12-31,SKU165,430,95,10,73,45,141.195,140.11,130.78,157.15,569.235,142.30875,1.4285714285714286,203.2982142857143,525,-321.70178571428573,LOW,853.8525,LOW,0.239451351540029,HEALTHY,Home Decor,Vase,3844,6150,0.7553997909474996,0.0
2025-12-31,SKU164,338,113,10,66,29,149.51,137.87,145.965,130.705,564.0500000000001,141.01250000000002,1.4285714285714286,201.4464285714286,451,-249.5535714285714,LOW,846.075,LOW,0.2131913469683159,HEALTHY,Home Decor,Painting,4661,7457,0.5992376562361492,0.0
2025-12-31,SKU163,337,60,10,49,57,144.545,142.13,144.54,133.58,564.795,141.19875,1.4285714285714286,201.7125,397,-195.2875,LOW,847.1924999999999,LOW,0.2425992149934458,HEALTHY,Home Decor,Wall Clock,514,822,0.5966766702963022,0.0
2025-12-31,SKU162,311,7,10,91,30,135.53,139.395,133.935,157.09,565.95,141.4875,1.4285714285714286,202.12500000000003,318,-115.87499999999996,LOW,848.9250000000001,LOW,0.2947622887305257,HEALTHY,Home Decor,Mirror,5103,8164,0.5495185087021821,0.0
2025-12-31,SKU161,171,116,10,50,30,145.545,143.975,140.98,137.35,567.85,141.9625,1.4285714285714286,202.80357142857144,287,-84.19642857142856,LOW,851.7750000000001,LOW,0.1952751877882876,HEALTHY,Home Decor,Wall Clock,621,993,0.301135863344193,0.0
2025-12-31,SKU160,377,115,3,68,29,123.675,141.955,135.98,147.43,549.04,137.26,0.4285714285714285,58.82571428571428,492,-433.1742857142857,LOW,823.56,LOW,0.2489029306878513,HEALTHY,Home Decor,Vase,1346,2153,0.6866530671717908,0.0
2025-12-31,SKU159,254,16,7,77,34,127.515,136.465,133.47,146.81,544.26,136.065,1.0,136.065,270,-133.935,LOW,816.39,LOW,0.2580996128926183,HEALTHY,Home Decor,Vase,4095,6552,0.46668871495241243,0.0
2025-12-31,SKU158,384,148,5,54,54,136.685,136.31,139.065,143.33,555.39,138.8475,0.7142857142857143,99.17678571428571,532,-432.8232142857143,LOW,833.085,LOW,0.2852630483662672,HEALTHY,Home Decor,Wall Clock,4039,6462,0.6914060389996219,0.0
2025-12-31,SKU157,371,101,10,49,59,132.585,142.655,143.475,146.225,564.94,141.235,1.4285714285714286,201.76428571428573,472,-270.23571428571427,LOW,847.4100000000001,LOW,0.2900066690856397,HEALTHY,Home Decor,Mirror,4455,7128,0.6567069069281694,0.0
2025-12-31,SKU170,244,44,7,100,54,136.435,145.18,130.64,151.125,563.38,140.845,1.0,140.845,288,-147.155,LOW,845.0699999999999,LOW,0.2326250212425483,HEALTHY,Home Decor,Mirror,3058,4892,0.4331002165501083,0.0
2025-12-31,SKU500,133,123,14,89,45,145.76,134.58,136.905,145.435,562.6800000000001,140.67000000000002,2.0,281.34000000000003,256,25.340000000000032,HIGH,844.0200000000001,LOW,0.2964345916753807,REORDER NOW,Electronics,Fan,2182,3491,0.23636880642638797,88461.9400000001
